session_id,device,channel,viewed_product,added_to_cart,reached_checkout,completed_purchase
SESS_05953,Mobile,Organic Search,1,0,0,0
SESS_05954,Mobile,Organic Search,1,0,0,0
SESS_05955,Desktop,Direct,1,0,0,0
SESS_05956,Mobile,Paid Ads,1,1,0,0
SESS_05957,Desktop,Paid Ads,1,1,1,1
SESS_05958,Desktop,Organic Search,1,0,0,0
SESS_05959,Mobile,Organic Search,0,0,0,0
SESS_05960,Mobile,Direct,1,0,0,0
SESS_05961,Desktop,Organic Search,1,1,0,0
SESS_05962,Tablet,Paid Ads,0,0,0,0
SESS_05963,Desktop,Organic Search,1,1,0,0
SESS_05964,Mobile,Organic Search,1,1,0,0
SESS_05965,Desktop,Paid Ads,1,0,0,0
SESS_05966,Mobile,Organic Search,0,0,0,0
SESS_05967,Tablet,Organic Search,1,0,0,0
SESS_05968,Desktop,Organic Search,1,0,0,0
SESS_05969,Tablet,Organic Search,1,0,0,0
SESS_05970,Mobile,Paid Ads,0,0,0,0
SESS_05971,Mobile,Social Media,1,1,0,0
SESS_05972,Desktop,Direct,1,0,0,0
SESS_05973,Mobile,Social Media,1,1,1,1
SESS_05974,Mobile,Organic Search,1,0,0,0
SESS_05975,Desktop,Paid Ads,1,1,1,1
SESS_05976,Tablet,Social Media,0,0,0,0
SESS_05977,Desktop,Organic Search,1,1,0,0
SESS_05978,Desktop,Paid Ads,0,0,0,0
SESS_05979,Mobile,Direct,1,0,0,0
SESS_05980,Mobile,Direct,1,0,0,0
SESS_05981,Mobile,Paid Ads,1,0,0,0
SESS_05982,Desktop,Social Media,1,0,0,0
SESS_05983,Tablet,Social Media,1,0,0,0
SESS_05984,Desktop,Paid Ads,0,0,0,0
SESS_05985,Desktop,Organic Search,0,0,0,0
SESS_05986,Desktop,Organic Search,1,1,0,0
SESS_05987,Mobile,Social Media,1,0,0,0
SESS_05988,Tablet,Organic Search,1,0,0,0
SESS_05989,Mobile,Paid Ads,0,0,0,0
SESS_05990,Mobile,Organic Search,1,1,1,1
SESS_05991,Desktop,Paid Ads,1,0,0,0
SESS_05992,Mobile,Organic Search,1,0,0,0
SESS_05993,Desktop,Social Media,1,0,0,0
SESS_05994,Desktop,Organic Search,1,0,0,0
SESS_05995,Desktop,Social Media,1,1,1,0
SESS_05996,Mobile,Direct,1,1,1,1
SESS_05997,Mobile,Organic Search,0,0,0,0
SESS_05998,Mobile,Paid Ads,1,0,0,0
SESS_05999,Desktop,Paid Ads,1,1,0,0
SESS_06000,Desktop,Social Media,1,0,0,0
SESS_06001,Mobile,Direct,1,0,0,0
SESS_06002,Desktop,Direct,1,0,0,0
SESS_06003,Mobile,Organic Search,1,1,0,0
SESS_06004,Mobile,Direct,1,1,0,0
SESS_06005,Desktop,Social Media,1,0,0,0
SESS_06006,Tablet,Direct,1,0,0,0
SESS_06007,Mobile,Organic Search,1,0,0,0
SESS_06008,Desktop,Direct,1,0,0,0
SESS_06009,Mobile,Organic Search,1,1,0,0
SESS_06010,Desktop,Organic Search,1,1,0,0
SESS_06011,Mobile,Direct,1,1,1,1
SESS_06012,Mobile,Organic Search,1,0,0,0
SESS_06013,Tablet,Organic Search,1,1,0,0
SESS_06014,Mobile,Social Media,1,0,0,0
SESS_06015,Desktop,Direct,1,0,0,0
SESS_06016,Mobile,Organic Search,1,1,0,0
SESS_06017,Desktop,Social Media,1,0,0,0
SESS_06018,Mobile,Paid Ads,0,0,0,0
SESS_06019,Mobile,Social Media,1,0,0,0
SESS_06020,Desktop,Social Media,1,1,1,1
SESS_06021,Desktop,Organic Search,1,1,1,1
SESS_06022,Mobile,Paid Ads,1,1,0,0
SESS_06023,Mobile,Direct,1,1,0,0
SESS_06024,Desktop,Organic Search,1,1,0,0
SESS_06025,Desktop,Paid Ads,1,0,0,0
SESS_06026,Desktop,Organic Search,1,1,0,0
SESS_06027,Mobile,Paid Ads,1,0,0,0
SESS_06028,Desktop,Paid Ads,1,0,0,0
SESS_06029,Mobile,Organic Search,1,1,0,0
SESS_06030,Desktop,Social Media,0,0,0,0
SESS_06031,Mobile,Organic Search,1,0,0,0
SESS_06032,Desktop,Direct,0,0,0,0
SESS_06033,Mobile,Social Media,1,1,0,0
SESS_06034,Desktop,Organic Search,1,0,0,0
SESS_06035,Mobile,Paid Ads,1,1,0,0
SESS_06036,Desktop,Organic Search,1,0,0,0
SESS_06037,Mobile,Organic Search,1,0,0,0
SESS_06038,Mobile,Paid Ads,1,1,1,1
SESS_06039,Desktop,Organic Search,1,1,1,1
SESS_06040,Mobile,Organic Search,1,0,0,0
SESS_06041,Mobile,Direct,1,0,0,0
SESS_06042,Desktop,Social Media,1,0,0,0
SESS_06043,Desktop,Direct,1,1,1,0
SESS_06044,Desktop,Social Media,1,1,0,0
SESS_06045,Mobile,Organic Search,1,1,0,0
SESS_06046,Mobile,Paid Ads,1,0,0,0
SESS_06047,Desktop,Social Media,1,1,1,1
SESS_06048,Mobile,Direct,1,1,0,0
SESS_06049,Mobile,Organic Search,1,1,0,0
SESS_06050,Tablet,Paid Ads,1,0,0,0
SESS_06051,Mobile,Paid Ads,1,0,0,0
SESS_06052,Tablet,Organic Search,1,0,0,0
SESS_06053,Mobile,Paid Ads,1,0,0,0
SESS_06054,Desktop,Paid Ads,1,1,0,0
SESS_06055,Mobile,Paid Ads,1,1,0,0
SESS_06056,Desktop,Paid Ads,1,0,0,0
SESS_06057,Desktop,Organic Search,1,0,0,0
SESS_06058,Desktop,Social Media,1,1,0,0
SESS_06059,Mobile,Organic Search,0,0,0,0
SESS_06060,Mobile,Direct,1,0,0,0
SESS_06061,Desktop,Organic Search,1,0,0,0
SESS_06062,Desktop,Direct,1,0,0,0
SESS_06063,Desktop,Direct,1,0,0,0
SESS_06064,Mobile,Organic Search,0,0,0,0
SESS_06065,Desktop,Direct,0,0,0,0
SESS_06066,Mobile,Paid Ads,1,0,0,0
SESS_06067,Desktop,Direct,0,0,0,0
SESS_06068,Desktop,Direct,1,1,1,1
SESS_06069,Desktop,Direct,1,0,0,0
SESS_06070,Desktop,Direct,0,0,0,0
SESS_06071,Tablet,Organic Search,1,0,0,0
SESS_06072,Desktop,Organic Search,0,0,0,0
SESS_06073,Desktop,Social Media,1,0,0,0
SESS_06074,Desktop,Social Media,1,0,0,0
SESS_06075,Desktop,Social Media,0,0,0,0
SESS_06076,Desktop,Direct,1,1,1,1
SESS_06077,Desktop,Organic Search,1,1,1,1
SESS_06078,Mobile,Direct,1,1,1,1
SESS_06079,Mobile,Paid Ads,1,1,1,0
SESS_06080,Desktop,Direct,0,0,0,0
SESS_06081,Desktop,Organic Search,1,0,0,0
SESS_06082,Tablet,Direct,1,0,0,0
SESS_06083,Desktop,Direct,1,1,1,0
SESS_06084,Desktop,Social Media,0,0,0,0
SESS_06085,Desktop,Paid Ads,1,1,0,0
SESS_06086,Desktop,Paid Ads,1,0,0,0
SESS_06087,Mobile,Organic Search,1,1,0,0
SESS_06088,Desktop,Social Media,1,1,0,0
SESS_06089,Mobile,Paid Ads,1,1,1,0
SESS_06090,Desktop,Social Media,1,0,0,0
SESS_06091,Desktop,Organic Search,1,0,0,0
SESS_06092,Mobile,Organic Search,1,0,0,0
SESS_06093,Desktop,Paid Ads,1,1,0,0
SESS_06094,Mobile,Organic Search,0,0,0,0
SESS_06095,Desktop,Social Media,1,1,1,1
SESS_06096,Mobile,Social Media,1,0,0,0
SESS_06097,Desktop,Organic Search,1,1,1,1
SESS_06098,Mobile,Organic Search,0,0,0,0
SESS_06099,Desktop,Organic Search,1,1,0,0
SESS_06100,Mobile,Social Media,1,0,0,0
SESS_06101,Desktop,Paid Ads,1,1,0,0
SESS_06102,Mobile,Direct,0,0,0,0
SESS_06103,Desktop,Organic Search,1,0,0,0
SESS_06104,Tablet,Direct,1,1,1,1
SESS_06105,Desktop,Paid Ads,1,0,0,0
SESS_06106,Desktop,Organic Search,1,0,0,0
SESS_06107,Desktop,Organic Search,1,0,0,0
SESS_06108,Desktop,Paid Ads,1,1,0,0
SESS_06109,Desktop,Direct,1,1,0,0
SESS_06110,Tablet,Direct,1,0,0,0
SESS_06111,Tablet,Organic Search,1,1,0,0
SESS_06112,Desktop,Direct,0,0,0,0
SESS_06113,Tablet,Organic Search,1,0,0,0
SESS_06114,Mobile,Social Media,1,0,0,0
SESS_06115,Desktop,Paid Ads,1,1,0,0
SESS_06116,Mobile,Social Media,1,0,0,0
SESS_06117,Mobile,Social Media,1,0,0,0
SESS_06118,Tablet,Organic Search,1,0,0,0
SESS_06119,Desktop,Organic Search,1,1,0,0
SESS_06120,Mobile,Direct,1,0,0,0
SESS_06121,Desktop,Paid Ads,1,1,0,0
SESS_06122,Desktop,Paid Ads,1,1,0,0
SESS_06123,Desktop,Direct,1,0,0,0
SESS_06124,Tablet,Organic Search,1,0,0,0
SESS_06125,Mobile,Organic Search,1,1,0,0
SESS_06126,Mobile,Organic Search,1,0,0,0
SESS_06127,Mobile,Social Media,1,1,0,0
SESS_06128,Desktop,Organic Search,1,1,0,0
SESS_06129,Desktop,Social Media,1,0,0,0
SESS_06130,Desktop,Organic Search,1,1,1,1
SESS_06131,Desktop,Paid Ads,1,0,0,0
SESS_06132,Mobile,Social Media,1,0,0,0
SESS_06133,Mobile,Social Media,1,1,0,0
SESS_06134,Desktop,Direct,1,0,0,0
SESS_06135,Desktop,Direct,1,1,1,0
SESS_06136,Desktop,Organic Search,1,0,0,0
SESS_06137,Desktop,Organic Search,1,0,0,0
SESS_06138,Tablet,Paid Ads,1,0,0,0
SESS_06139,Mobile,Social Media,1,1,0,0
SESS_06140,Mobile,Direct,1,1,0,0
SESS_06141,Desktop,Organic Search,1,1,1,0
SESS_06142,Desktop,Direct,1,0,0,0
SESS_06143,Desktop,Social Media,1,0,0,0
SESS_06144,Mobile,Social Media,0,0,0,0
SESS_06145,Mobile,Organic Search,1,1,1,1
SESS_06146,Desktop,Direct,1,0,0,0
SESS_06147,Mobile,Paid Ads,1,1,0,0
SESS_06148,Desktop,Paid Ads,1,1,0,0
SESS_06149,Mobile,Organic Search,1,0,0,0
SESS_06150,Tablet,Social Media,1,1,1,0
SESS_06151,Mobile,Social Media,0,0,0,0
SESS_06152,Mobile,Organic Search,1,1,0,0
SESS_06153,Desktop,Organic Search,1,1,0,0
SESS_06154,Desktop,Organic Search,1,1,1,1
SESS_06155,Desktop,Organic Search,1,0,0,0
SESS_06156,Desktop,Organic Search,1,0,0,0
SESS_06157,Mobile,Organic Search,1,1,0,0
SESS_06158,Mobile,Direct,1,0,0,0
SESS_06159,Desktop,Organic Search,0,0,0,0
SESS_06160,Mobile,Direct,1,1,0,0
SESS_06161,Desktop,Organic Search,1,0,0,0
SESS_06162,Desktop,Paid Ads,1,0,0,0
SESS_06163,Desktop,Paid Ads,1,0,0,0
SESS_06164,Desktop,Organic Search,1,0,0,0
SESS_06165,Desktop,Organic Search,1,1,0,0
SESS_06166,Desktop,Paid Ads,1,0,0,0
SESS_06167,Desktop,Organic Search,0,0,0,0
SESS_06168,Tablet,Social Media,1,1,1,1
SESS_06169,Desktop,Organic Search,1,1,0,0
SESS_06170,Desktop,Paid Ads,1,1,1,1
SESS_06171,Desktop,Direct,1,1,1,1
SESS_06172,Mobile,Paid Ads,1,1,1,0
SESS_06173,Desktop,Social Media,1,0,0,0
SESS_06174,Mobile,Social Media,1,0,0,0
SESS_06175,Mobile,Social Media,1,1,0,0
SESS_06176,Mobile,Organic Search,1,0,0,0
SESS_06177,Mobile,Organic Search,1,1,0,0
SESS_06178,Desktop,Organic Search,1,0,0,0
SESS_06179,Desktop,Organic Search,1,0,0,0
SESS_06180,Desktop,Direct,1,0,0,0
SESS_06181,Mobile,Social Media,1,0,0,0
SESS_06182,Desktop,Social Media,1,1,1,1
SESS_06183,Desktop,Organic Search,1,0,0,0
SESS_06184,Tablet,Organic Search,1,0,0,0
SESS_06185,Desktop,Direct,1,0,0,0
SESS_06186,Mobile,Paid Ads,1,0,0,0
SESS_06187,Mobile,Organic Search,1,0,0,0
SESS_06188,Desktop,Social Media,1,0,0,0
SESS_06189,Desktop,Paid Ads,1,0,0,0
SESS_06190,Desktop,Paid Ads,1,0,0,0
SESS_06191,Mobile,Organic Search,1,1,0,0
SESS_06192,Mobile,Direct,1,1,0,0
SESS_06193,Mobile,Social Media,0,0,0,0
SESS_06194,Tablet,Paid Ads,1,1,0,0
SESS_06195,Mobile,Social Media,1,0,0,0
SESS_06196,Desktop,Organic Search,0,0,0,0
SESS_06197,Desktop,Paid Ads,1,1,0,0
SESS_06198,Mobile,Direct,1,0,0,0
SESS_06199,Desktop,Paid Ads,0,0,0,0
SESS_06200,Desktop,Paid Ads,1,1,0,0
SESS_06201,Mobile,Paid Ads,1,1,0,0
SESS_06202,Desktop,Paid Ads,1,0,0,0
SESS_06203,Tablet,Direct,1,0,0,0
SESS_06204,Mobile,Social Media,1,0,0,0
SESS_06205,Desktop,Social Media,1,1,1,1
SESS_06206,Tablet,Direct,1,0,0,0
SESS_06207,Desktop,Social Media,1,1,1,1
SESS_06208,Desktop,Organic Search,1,1,1,1
SESS_06209,Desktop,Paid Ads,1,1,1,1
SESS_06210,Desktop,Organic Search,1,1,1,1
SESS_06211,Desktop,Social Media,1,1,0,0
SESS_06212,Desktop,Direct,1,1,0,0
SESS_06213,Desktop,Organic Search,1,1,1,0
SESS_06214,Desktop,Organic Search,1,0,0,0
SESS_06215,Mobile,Organic Search,1,1,0,0
SESS_06216,Mobile,Paid Ads,1,0,0,0
SESS_06217,Desktop,Direct,1,0,0,0
SESS_06218,Desktop,Paid Ads,1,1,0,0
SESS_06219,Desktop,Social Media,1,0,0,0
SESS_06220,Desktop,Paid Ads,1,0,0,0
SESS_06221,Mobile,Social Media,1,0,0,0
SESS_06222,Mobile,Organic Search,1,0,0,0
SESS_06223,Desktop,Organic Search,1,0,0,0
SESS_06224,Desktop,Organic Search,1,1,0,0
SESS_06225,Desktop,Direct,1,1,1,1
SESS_06226,Mobile,Social Media,1,0,0,0
SESS_06227,Desktop,Direct,0,0,0,0
SESS_06228,Tablet,Social Media,1,0,0,0
SESS_06229,Mobile,Direct,1,0,0,0
SESS_06230,Desktop,Paid Ads,1,1,1,1
SESS_06231,Mobile,Direct,1,0,0,0
SESS_06232,Tablet,Direct,1,0,0,0
SESS_06233,Mobile,Paid Ads,1,1,0,0
SESS_06234,Desktop,Organic Search,0,0,0,0
SESS_06235,Desktop,Paid Ads,0,0,0,0
SESS_06236,Mobile,Organic Search,0,0,0,0
SESS_06237,Mobile,Direct,1,1,0,0
SESS_06238,Mobile,Social Media,0,0,0,0
SESS_06239,Mobile,Organic Search,1,0,0,0
SESS_06240,Mobile,Paid Ads,0,0,0,0
SESS_06241,Tablet,Organic Search,1,1,1,0
SESS_06242,Desktop,Paid Ads,1,0,0,0
SESS_06243,Mobile,Organic Search,1,0,0,0
SESS_06244,Mobile,Direct,1,0,0,0
SESS_06245,Mobile,Organic Search,1,0,0,0
SESS_06246,Mobile,Organic Search,1,0,0,0
SESS_06247,Desktop,Organic Search,1,0,0,0
SESS_06248,Mobile,Paid Ads,1,1,1,1
SESS_06249,Mobile,Paid Ads,1,1,0,0
SESS_06250,Desktop,Direct,1,1,0,0
SESS_06251,Desktop,Organic Search,1,0,0,0
SESS_06252,Desktop,Organic Search,1,0,0,0
SESS_06253,Desktop,Direct,0,0,0,0
SESS_06254,Desktop,Direct,1,0,0,0
SESS_06255,Desktop,Direct,1,0,0,0
SESS_06256,Mobile,Social Media,1,0,0,0
SESS_06257,Mobile,Paid Ads,0,0,0,0
SESS_06258,Mobile,Direct,1,0,0,0
SESS_06259,Mobile,Direct,1,0,0,0
SESS_06260,Desktop,Paid Ads,1,0,0,0
SESS_06261,Desktop,Organic Search,1,1,1,0
SESS_06262,Mobile,Paid Ads,0,0,0,0
SESS_06263,Desktop,Social Media,1,1,0,0
SESS_06264,Tablet,Organic Search,1,0,0,0
SESS_06265,Mobile,Direct,1,0,0,0
SESS_06266,Mobile,Paid Ads,1,1,1,1
SESS_06267,Tablet,Social Media,1,1,1,1
SESS_06268,Desktop,Organic Search,1,0,0,0
SESS_06269,Desktop,Paid Ads,1,0,0,0
SESS_06270,Mobile,Organic Search,1,0,0,0
SESS_06271,Desktop,Organic Search,1,0,0,0
SESS_06272,Tablet,Paid Ads,1,0,0,0
SESS_06273,Desktop,Social Media,1,1,0,0
SESS_06274,Mobile,Paid Ads,1,0,0,0
SESS_06275,Mobile,Paid Ads,1,0,0,0
SESS_06276,Mobile,Direct,1,0,0,0
SESS_06277,Desktop,Direct,1,1,1,0
SESS_06278,Desktop,Organic Search,0,0,0,0
SESS_06279,Mobile,Direct,1,1,0,0
SESS_06280,Desktop,Paid Ads,1,0,0,0
SESS_06281,Mobile,Organic Search,0,0,0,0
SESS_06282,Mobile,Paid Ads,1,1,0,0
SESS_06283,Mobile,Paid Ads,1,1,0,0
SESS_06284,Mobile,Organic Search,1,1,1,0
SESS_06285,Desktop,Direct,1,0,0,0
SESS_06286,Mobile,Paid Ads,0,0,0,0
SESS_06287,Mobile,Social Media,1,0,0,0
SESS_06288,Desktop,Paid Ads,1,1,1,1
SESS_06289,Tablet,Direct,1,1,0,0
SESS_06290,Desktop,Direct,1,0,0,0
SESS_06291,Desktop,Organic Search,1,1,1,1
SESS_06292,Desktop,Direct,1,0,0,0
SESS_06293,Tablet,Paid Ads,1,1,0,0
SESS_06294,Desktop,Paid Ads,1,1,1,1
SESS_06295,Mobile,Organic Search,1,1,0,0
SESS_06296,Mobile,Organic Search,1,0,0,0
SESS_06297,Desktop,Direct,1,1,1,1
SESS_06298,Desktop,Social Media,1,0,0,0
SESS_06299,Mobile,Organic Search,1,0,0,0
SESS_06300,Desktop,Paid Ads,1,1,0,0
SESS_06301,Mobile,Organic Search,1,1,1,1
SESS_06302,Desktop,Paid Ads,0,0,0,0
SESS_06303,Desktop,Organic Search,1,1,0,0
SESS_06304,Mobile,Organic Search,1,0,0,0
SESS_06305,Desktop,Paid Ads,1,0,0,0
SESS_06306,Desktop,Organic Search,1,1,1,1
SESS_06307,Desktop,Organic Search,1,1,1,1
SESS_06308,Desktop,Direct,0,0,0,0
SESS_06309,Mobile,Organic Search,1,1,0,0
SESS_06310,Mobile,Organic Search,1,1,1,1
SESS_06311,Desktop,Paid Ads,1,0,0,0
SESS_06312,Mobile,Social Media,1,0,0,0
SESS_06313,Mobile,Direct,0,0,0,0
SESS_06314,Desktop,Direct,1,0,0,0
SESS_06315,Desktop,Direct,1,1,1,1
SESS_06316,Tablet,Organic Search,0,0,0,0
SESS_06317,Mobile,Organic Search,1,1,1,1
SESS_06318,Mobile,Paid Ads,1,1,1,1
SESS_06319,Mobile,Direct,1,1,0,0
SESS_06320,Desktop,Organic Search,1,1,0,0
SESS_06321,Mobile,Social Media,1,0,0,0
SESS_06322,Mobile,Social Media,1,0,0,0
SESS_06323,Mobile,Social Media,1,1,1,1
SESS_06324,Desktop,Paid Ads,1,0,0,0
SESS_06325,Desktop,Social Media,0,0,0,0
SESS_06326,Desktop,Direct,1,1,1,1
SESS_06327,Tablet,Direct,1,1,0,0
SESS_06328,Desktop,Direct,1,0,0,0
SESS_06329,Desktop,Paid Ads,1,0,0,0
SESS_06330,Desktop,Social Media,1,0,0,0
SESS_06331,Desktop,Direct,1,1,1,1
SESS_06332,Mobile,Paid Ads,1,1,0,0
SESS_06333,Mobile,Paid Ads,1,1,1,1
SESS_06334,Mobile,Social Media,1,0,0,0
SESS_06335,Desktop,Paid Ads,1,1,0,0
SESS_06336,Mobile,Social Media,1,1,0,0
SESS_06337,Desktop,Organic Search,0,0,0,0
SESS_06338,Desktop,Organic Search,1,1,1,1
SESS_06339,Desktop,Organic Search,1,1,1,1
SESS_06340,Desktop,Organic Search,0,0,0,0
SESS_06341,Desktop,Direct,1,1,0,0
SESS_06342,Mobile,Paid Ads,0,0,0,0
SESS_06343,Mobile,Paid Ads,0,0,0,0
SESS_06344,Mobile,Paid Ads,1,0,0,0
SESS_06345,Desktop,Organic Search,1,1,1,1
SESS_06346,Desktop,Organic Search,1,1,1,1
SESS_06347,Desktop,Organic Search,1,0,0,0
SESS_06348,Tablet,Direct,0,0,0,0
SESS_06349,Mobile,Organic Search,0,0,0,0
SESS_06350,Mobile,Direct,1,0,0,0
SESS_06351,Desktop,Direct,1,1,1,1
SESS_06352,Mobile,Paid Ads,1,1,0,0
SESS_06353,Desktop,Direct,1,0,0,0
SESS_06354,Mobile,Social Media,1,0,0,0
SESS_06355,Tablet,Organic Search,0,0,0,0
SESS_06356,Tablet,Social Media,1,1,1,0
SESS_06357,Mobile,Direct,1,1,0,0
SESS_06358,Desktop,Organic Search,1,0,0,0
SESS_06359,Tablet,Organic Search,1,1,1,1
SESS_06360,Mobile,Paid Ads,1,1,0,0
SESS_06361,Desktop,Organic Search,1,0,0,0
SESS_06362,Desktop,Organic Search,1,1,0,0
SESS_06363,Desktop,Social Media,1,0,0,0
SESS_06364,Desktop,Organic Search,1,1,0,0
SESS_06365,Desktop,Direct,1,1,0,0
SESS_06366,Mobile,Organic Search,1,0,0,0
SESS_06367,Desktop,Paid Ads,1,1,1,1
SESS_06368,Desktop,Organic Search,1,0,0,0
SESS_06369,Mobile,Organic Search,1,1,1,1
SESS_06370,Mobile,Direct,1,1,1,1
SESS_06371,Mobile,Organic Search,1,1,1,1
SESS_06372,Desktop,Paid Ads,1,1,1,1
SESS_06373,Tablet,Organic Search,1,0,0,0
SESS_06374,Tablet,Organic Search,1,0,0,0
SESS_06375,Desktop,Direct,1,0,0,0
SESS_06376,Desktop,Direct,1,0,0,0
SESS_06377,Mobile,Direct,1,0,0,0
SESS_06378,Mobile,Organic Search,1,1,1,1
SESS_06379,Tablet,Organic Search,0,0,0,0
SESS_06380,Mobile,Social Media,1,0,0,0
SESS_06381,Mobile,Direct,1,1,1,0
SESS_06382,Mobile,Organic Search,1,1,1,1
SESS_06383,Desktop,Organic Search,1,0,0,0
SESS_06384,Desktop,Organic Search,1,1,1,1
SESS_06385,Desktop,Social Media,1,1,1,1
SESS_06386,Mobile,Direct,1,1,1,1
SESS_06387,Mobile,Direct,1,0,0,0
SESS_06388,Mobile,Paid Ads,1,1,0,0
SESS_06389,Desktop,Organic Search,0,0,0,0
SESS_06390,Mobile,Direct,1,1,1,1
SESS_06391,Desktop,Organic Search,0,0,0,0
SESS_06392,Desktop,Organic Search,1,1,1,1
SESS_06393,Mobile,Paid Ads,1,0,0,0
SESS_06394,Mobile,Direct,1,1,1,1
SESS_06395,Tablet,Organic Search,1,0,0,0
SESS_06396,Desktop,Organic Search,1,0,0,0
SESS_06397,Desktop,Organic Search,1,1,1,0
SESS_06398,Desktop,Social Media,1,1,0,0
SESS_06399,Desktop,Direct,1,0,0,0
SESS_06400,Mobile,Social Media,1,0,0,0
SESS_06401,Mobile,Organic Search,1,1,1,0
SESS_06402,Mobile,Paid Ads,1,1,0,0
SESS_06403,Desktop,Organic Search,1,1,0,0
SESS_06404,Mobile,Organic Search,1,1,0,0
SESS_06405,Desktop,Social Media,1,1,0,0
SESS_06406,Mobile,Social Media,0,0,0,0
SESS_06407,Desktop,Direct,1,1,0,0
SESS_06408,Desktop,Direct,1,1,1,1
SESS_06409,Mobile,Organic Search,1,0,0,0
SESS_06410,Tablet,Social Media,1,0,0,0
SESS_06411,Desktop,Organic Search,1,1,1,1
SESS_06412,Desktop,Paid Ads,1,1,0,0
SESS_06413,Mobile,Paid Ads,0,0,0,0
SESS_06414,Desktop,Paid Ads,1,1,0,0
SESS_06415,Desktop,Organic Search,1,1,0,0
SESS_06416,Desktop,Organic Search,1,1,1,0
SESS_06417,Desktop,Social Media,1,1,1,1
SESS_06418,Tablet,Paid Ads,1,0,0,0
SESS_06419,Mobile,Paid Ads,1,1,0,0
SESS_06420,Mobile,Organic Search,1,1,0,0
SESS_06421,Tablet,Paid Ads,1,0,0,0
SESS_06422,Desktop,Organic Search,1,0,0,0
SESS_06423,Desktop,Direct,1,1,1,1
SESS_06424,Desktop,Paid Ads,1,1,1,1
SESS_06425,Desktop,Organic Search,1,0,0,0
SESS_06426,Desktop,Paid Ads,1,1,1,1
SESS_06427,Tablet,Organic Search,1,0,0,0
SESS_06428,Mobile,Organic Search,0,0,0,0
SESS_06429,Desktop,Organic Search,1,1,0,0
SESS_06430,Mobile,Organic Search,1,0,0,0
SESS_06431,Mobile,Organic Search,1,0,0,0
SESS_06432,Tablet,Paid Ads,1,0,0,0
SESS_06433,Mobile,Paid Ads,1,1,0,0
SESS_06434,Mobile,Organic Search,1,0,0,0
SESS_06435,Mobile,Organic Search,0,0,0,0
SESS_06436,Mobile,Paid Ads,1,0,0,0
SESS_06437,Mobile,Paid Ads,1,0,0,0
SESS_06438,Desktop,Paid Ads,1,1,1,1
SESS_06439,Desktop,Paid Ads,1,1,1,1
SESS_06440,Mobile,Organic Search,1,1,0,0
SESS_06441,Desktop,Organic Search,0,0,0,0
SESS_06442,Desktop,Organic Search,1,1,1,1
SESS_06443,Mobile,Direct,1,1,1,0
SESS_06444,Desktop,Paid Ads,1,1,1,1
SESS_06445,Mobile,Direct,0,0,0,0
SESS_06446,Mobile,Social Media,0,0,0,0
SESS_06447,Tablet,Paid Ads,1,0,0,0
SESS_06448,Desktop,Social Media,1,1,0,0
SESS_06449,Desktop,Social Media,1,1,1,1
SESS_06450,Mobile,Organic Search,0,0,0,0
SESS_06451,Mobile,Paid Ads,1,0,0,0
SESS_06452,Tablet,Direct,1,0,0,0
SESS_06453,Desktop,Direct,0,0,0,0
SESS_06454,Desktop,Paid Ads,1,0,0,0
SESS_06455,Tablet,Direct,1,0,0,0
SESS_06456,Desktop,Social Media,1,0,0,0
SESS_06457,Mobile,Paid Ads,1,1,1,0
SESS_06458,Desktop,Paid Ads,1,0,0,0
SESS_06459,Desktop,Direct,1,0,0,0
SESS_06460,Desktop,Paid Ads,1,1,1,1
SESS_06461,Desktop,Direct,1,1,1,0
SESS_06462,Mobile,Paid Ads,1,1,1,1
SESS_06463,Tablet,Direct,0,0,0,0
SESS_06464,Desktop,Paid Ads,1,1,1,1
SESS_06465,Mobile,Direct,1,1,0,0
SESS_06466,Desktop,Direct,1,1,1,1
SESS_06467,Mobile,Organic Search,1,1,0,0
SESS_06468,Desktop,Direct,0,0,0,0
SESS_06469,Tablet,Paid Ads,1,0,0,0
SESS_06470,Mobile,Direct,1,0,0,0
SESS_06471,Mobile,Organic Search,0,0,0,0
SESS_06472,Mobile,Organic Search,1,1,0,0
SESS_06473,Mobile,Organic Search,1,0,0,0
SESS_06474,Tablet,Organic Search,0,0,0,0
SESS_06475,Mobile,Paid Ads,1,1,0,0
SESS_06476,Tablet,Direct,1,0,0,0
SESS_06477,Mobile,Direct,1,1,0,0
SESS_06478,Desktop,Organic Search,0,0,0,0
SESS_06479,Mobile,Organic Search,1,0,0,0
SESS_06480,Desktop,Organic Search,1,1,1,1
SESS_06481,Mobile,Organic Search,0,0,0,0
SESS_06482,Desktop,Paid Ads,1,1,1,0
SESS_06483,Mobile,Direct,1,0,0,0
SESS_06484,Desktop,Organic Search,1,1,1,1
SESS_06485,Desktop,Organic Search,1,0,0,0
SESS_06486,Desktop,Paid Ads,1,1,1,1
SESS_06487,Tablet,Social Media,0,0,0,0
SESS_06488,Desktop,Organic Search,1,0,0,0
SESS_06489,Desktop,Social Media,1,1,1,1
SESS_06490,Mobile,Organic Search,1,1,1,0
SESS_06491,Mobile,Direct,1,1,0,0
SESS_06492,Desktop,Direct,1,0,0,0
SESS_06493,Desktop,Organic Search,1,0,0,0
SESS_06494,Desktop,Organic Search,1,1,1,1
SESS_06495,Tablet,Direct,0,0,0,0
SESS_06496,Desktop,Organic Search,1,1,1,1
SESS_06497,Desktop,Organic Search,1,1,0,0
